Timestamp,Open,High,Low,Close,Volume
2022-05-23,142.8400,145.6300,142.0800,145.0500,7134483
2022-05-24,144.8900,147.9400,144.8200,147.6300,7207400
2022-05-25,147.1100,147.1400,143.5000,145.2100,8217750
2022-05-26,146.4800,147.3800,145.0400,146.4800,5702555
2022-05-27,146.9700,148.7200,146.6300,148.7200,6028846
2022-05-31,147.2900,148.9899,146.1606,147.8800,12416917
2022-06-01,148.0000,148.1200,144.7100,145.6400,7036042
2022-06-02,145.9700,147.2600,142.6300,147.2100,6480034
2022-06-03,146.3600,147.2100,145.1190,145.8900,4720680
2022-06-06,147.3700,147.6400,144.5900,145.3200,4751096
2022-06-07,143.6700,147.1800,143.4300,146.9400,4918620
2022-06-08,146.3000,146.4297,144.9900,145.1100,4369642
2022-06-09,145.4100,146.8900,142.3400,142.4900,4626787
2022-06-10,140.8900,143.1500,139.4500,141.9500,6632052
2022-06-13,139.5000,140.4900,137.6300,138.1500,8549451
2022-06-14,137.5100,137.5800,132.5400,133.8400,9980162
2022-06-15,134.4400,134.9000,129.5000,132.5100,12178070
2022-06-16,131.0300,135.0700,130.6000,133.3200,9683288
2022-06-17,132.5600,134.2600,131.4300,132.3600,17113329
2022-06-21,134.6200,137.0000,133.4300,136.3700,9017016
2022-06-22,135.6800,139.6900,135.6700,138.5000,8374622
2022-06-23,139.0500,142.4750,138.9000,142.3000,6418526
2022-06-24,144.2000,145.2390,143.1200,144.3500,19440635
2022-06-27,144.1200,144.7600,142.7100,143.2500,5618524
2022-06-28,143.5400,144.0900,140.5800,140.9200,6100267
2022-06-29,141.6000,142.8600,141.1500,142.2000,5174562
2022-06-30,141.6900,144.4400,141.2300,143.7900,7410304
2022-07-01,144.2400,146.2498,143.4000,146.1100,5937238
2022-07-05,144.5800,146.1000,142.5450,144.7000,5761117
2022-07-06,145.5100,147.4900,144.9700,146.0500,5485269
2022-07-07,145.2900,146.1900,144.6000,146.0000,6623363
2022-07-08,145.9900,146.8099,144.5750,145.0200,4294177
2022-07-11,145.1500,146.5800,144.6800,146.0400,5483189
2022-07-12,145.8600,146.9200,144.3700,144.7500,5204424
2022-07-13,144.4100,146.9600,144.2100,145.7000,5075613
2022-07-14,143.7600,145.5300,143.4663,145.2700,4867147
2022-07-15,145.3400,145.7000,144.1000,145.0700,6264592
2022-07-18,144.9400,145.0900,143.1700,143.3100,6047504
2022-07-19,144.5700,145.0100,143.6400,144.0400,5943647
2022-07-20,144.0000,144.2200,140.6400,141.5500,8635300
2022-07-21,140.6000,141.3600,138.9500,140.7700,8310202
2022-07-22,140.7600,143.1700,140.6700,143.0200,5292834
2022-07-25,142.8000,144.4200,142.5300,143.9900,5262135
2022-07-26,142.6900,144.4900,141.7100,144.2700,5375711
2022-07-27,143.8800,146.2100,143.5300,145.6400,5500030
2022-07-28,146.1400,148.6100,145.0800,148.0600,7115675
2022-07-29,141.4300,142.5000,138.2300,138.9100,18694718
2022-08-01,138.3400,143.9400,138.2700,142.9000,12590027
2022-08-02,143.1100,143.7248,141.7673,141.9500,7494999
2022-08-03,141.6600,145.2700,140.9100,144.8800,6811247
2022-08-04,144.8500,146.4600,144.0100,144.6500,6124932
2022-08-05,143.7500,144.8400,142.7700,144.7200,4580446
2022-08-08,145.0300,146.4700,144.7300,145.2700,4487261
2022-08-09,145.5700,145.9400,144.4900,144.9300,3977286
2022-08-10,145.8900,146.5000,145.3900,146.3000,4641404
2022-08-11,146.8100,147.2900,144.9250,145.2600,5954410
2022-08-12,145.9100,146.7300,144.9600,146.6700,5038748
2022-08-15,146.8700,148.7700,146.7450,148.5600,6007996
2022-08-16,148.3600,150.6000,148.3600,149.9300,7093138
2022-08-17,149.1000,149.7513,148.8800,149.2400,4834576
2022-08-18,148.8700,149.9900,148.5226,149.7700,3829152
2022-08-19,149.2100,150.6300,148.7200,149.7300,6502516
2022-08-22,148.9800,150.1300,148.8400,149.3300,6380738
2022-08-23,148.4300,148.4400,145.8301,146.4500,5268168
2022-08-24,146.6100,147.2600,145.1200,145.8200,5903163
2022-08-25,145.2300,145.7800,144.4850,145.7000,5097560
2022-08-26,146.0000,146.5300,142.0200,142.2900,6086561
2022-08-29,141.3000,142.6900,141.0200,141.6900,5297471
2022-08-30,142.4100,142.4100,139.9100,140.1800,5203706
2022-08-31,140.4000,140.8800,137.8600,137.9400,8406934
2022-09-01,137.8300,139.7600,136.7600,139.6400,7446540
2022-09-02,140.4200,141.1500,136.5500,137.1600,7077763
2022-09-06,135.8800,137.9400,135.2900,135.6300,8204176
2022-09-07,136.0300,137.7550,136.0200,137.6800,6609426
2022-09-08,137.0100,138.4933,136.0600,137.8600,7380534
2022-09-09,137.9500,141.0900,137.3000,139.9600,6434703
2022-09-12,139.4100,141.8000,139.1100,141.1000,5818761
2022-09-13,140.7800,141.4300,137.8600,138.1800,6350157
2022-09-14,138.6600,139.6600,137.6700,138.5100,6138000
2022-09-15,138.7800,138.8900,136.6400,137.4400,5320907
2022-09-16,137.4400,139.0600,137.1100,138.2800,9321466
2022-09-19,138.2000,138.4600,137.2300,137.9900,6056100
2022-09-20,137.4100,137.9700,136.5300,137.5000,5589800
2022-09-21,138.0800,138.2000,135.7100,135.7300,6413855
2022-09-22,135.7400,137.0700,135.2400,136.2100,5042705
2022-09-23,135.6800,136.5000,133.9500,135.5800,6523573
2022-09-26,135.5800,136.8200,134.9900,135.7100,7396366
2022-09-27,135.9600,136.9400,131.7100,131.9800,7722229
2022-09-28,133.0200,133.0200,131.1900,131.9800,10455120
2022-09-29,131.8700,131.8700,128.2600,128.7000,7128463
2022-09-30,129.0000,129.0400,126.2100,126.2500,9431937
2022-10-03,127.2500,129.1000,126.6800,128.5100,8477669
2022-10-04,129.1000,130.8700,128.7000,130.1000,7211561
2022-10-05,129.2000,130.0900,128.0900,129.2000,5071090
2022-10-06,128.8900,129.0600,126.3500,126.4800,5530781
2022-10-07,126.5000,126.5800,123.7600,124.2700,6095411
2022-10-10,123.3700,124.2500,122.1800,123.7600,6923335
2022-10-11,123.6900,125.7000,123.6000,124.2300,5516175
2022-10-12,124.8400,125.8100,124.4100,124.4300,6823671
2022-10-13,123.5100,126.7500,122.9200,126.3100,6910826
2022-10-14,126.7500,127.0200,124.7650,125.0800,5520319
2022-10-17,126.0100,128.2800,125.8600,127.3400,6664569
2022-10-18,129.3300,130.0650,127.6600,128.3700,7114181
2022-10-19,131.6400,133.0000,129.5100,129.5600,9993668
2022-10-20,128.6200,129.7700,126.6800,126.9900,8167987
2022-10-21,126.5400,128.9500,126.4800,128.5800,6394604
2022-10-24,129.4900,130.4400,128.3500,129.3700,6946022
2022-10-25,129.6000,131.1800,128.4700,130.8600,6776004
2022-10-26,130.6500,132.5700,130.4000,131.7800,6613656
2022-10-27,132.0000,133.1200,131.5000,131.8800,6676715
2022-10-28,133.1700,135.5100,132.9200,135.2200,6996421
2022-10-31,135.2000,135.6700,134.2600,134.6700,8346305
2022-11-01,134.7000,136.2800,133.8400,134.8800,6428377
2022-11-02,134.7200,136.5400,132.8100,132.9400,7326827
2022-11-03,131.7300,132.6400,130.9600,132.0300,5204163
2022-11-04,133.3200,135.0000,132.5200,134.4400,5555471
2022-11-07,135.3500,137.1900,135.0600,136.5000,6746778
2022-11-08,136.8200,137.5200,135.8000,136.8100,5266204
2022-11-09,136.8700,137.9700,136.3400,136.4800,5690881
2022-11-10,139.4600,141.6300,138.2000,141.1800,8068902
2022-11-11,141.2000,141.6300,139.1091,140.9700,7175228
2022-11-14,140.5100,143.5600,140.2600,140.9800,8516206
2022-11-15,142.0900,143.2000,139.7000,140.4900,7732354
2022-11-16,141.5000,142.9100,140.9800,141.7400,6193736
2022-11-17,141.1100,141.6900,139.8600,140.8700,5189514
2022-11-18,141.9200,142.7600,141.2700,142.5700,5671628
2022-11-21,143.0600,145.1900,142.8300,144.3800,6377188
2022-11-22,145.4300,145.7850,144.8400,145.6200,5372884
2022-11-23,145.9000,146.6300,145.5700,146.4500,4296014
2022-11-25,146.7850,147.2000,146.4000,146.7200,2411113
2022-11-28,146.3900,147.3400,146.1400,146.6000,6628288
2022-11-29,145.7500,146.0600,144.5300,145.4800,5634161
2022-11-30,145.6500,149.1600,145.1300,149.1600,12396781
2022-12-01,149.5300,150.3600,148.5700,149.2500,6927461
2022-12-02,148.4700,150.7700,148.0800,150.6100,4938278
2022-12-05,148.7100,149.6705,148.2700,149.0900,5402575
2022-12-06,149.7200,150.0800,148.2750,149.2800,6866696
2022-12-07,149.0100,150.4300,149.0100,150.2400,6175459
2022-12-08,149.4600,151.3800,149.0100,151.3200,5187058
2022-12-09,150.7000,151.9500,150.2200,150.9200,5868231
2022-12-12,151.2200,152.5600,151.0400,152.4700,6142366
2022-12-13,153.4100,154.2300,150.7900,152.2400,7680599
2022-12-14,152.7900,154.4400,152.1700,152.8400,7385563
2022-12-15,151.7200,152.0000,149.7400,151.1100,7117943
2022-12-16,150.3600,151.0700,149.0200,150.4400,19966410
2022-12-19,150.2200,151.3750,149.2400,150.4000,5881793
2022-12-20,149.3200,150.9000,149.2700,150.4600,5646275
2022-12-21,150.7500,152.6250,150.7200,151.8400,5024739
2022-12-22,151.1300,152.4100,150.8800,152.1900,5905909
2022-12-23,152.3100,152.9199,151.6700,152.6200,3401860
2022-12-27,152.7000,154.3200,152.6600,153.9500,4215100
2022-12-28,154.2750,154.6500,151.9000,151.9600,4197560
2022-12-29,152.8100,153.2400,152.1400,152.5900,3809088
2022-12-30,152.4300,152.6800,150.4400,151.5600,4532157
